year,month,month_name,station_id,station_name,network_name,state_code,PM2.5,PM10,O3,NO2,NOx,CO
2019.0,10.0,Octubre,33,Centro,Aguascalientes,1.0,51.040643972498096,49.95833333333333,,14.291140855762594,22.271639993098688,0.40954082608695647
2019.0,10.0,Octubre,53,SUR,Chihuahua,8.0,73.08690476190476,139.07762496302868,0.032924663299663266,0.00806396103896101,0.01155132677708762,0.6521055194805194
2019.0,10.0,Octubre,56,CONALEP,Torreón,5.0,22.319305810109512,,0.010441141426630399,,0.005273722156250001,19.193083333333334
2019.0,10.0,Octubre,59,IPN,Durango,10.0,17.971992652914036,70.3589526572112,3.0052005098958334,,,1.7933419314625851
2019.0,10.0,Octubre,60,SRNyMA,Durango,10.0,11.361778547222222,23.63804992933723,0.012274496522870508,0.017860709380607288,0.0722452531028138,0.9035596651965883
2019.0,10.0,Octubre,68,Policía,Celaya,0.0,19.77163169535391,54.35662302644138,0.03652685235704582,0.014310235196563447,0.029467819147830084,1.0158659798854173
2019.0,10.0,Octubre,70,San Juanico,Celaya,0.0,22.076296052310546,79.94816155157714,0.03707737721417064,0.018500142699372193,0.036416073936293855,1.3790186487638534
2019.0,10.0,Octubre,72,Bomberos,Irapuato,0.0,18.39555718285338,55.72315382081686,0.03875444746376808,0.015298342185441325,0.028633745265151486,1.2275392512077294
2019.0,10.0,Octubre,73,Teódula,Irapuato,0.0,20.85926412379944,58.48612331451157,0.05025314506145302,0.016982575486705,0.03063060708841152,0.8145282253518622
2019.0,10.0,Octubre,74,CICEG - Bomberos,León,0.0,21.400061437211793,52.64610995946253,0.028922677731044077,,,1.1170467789855072
2019.0,10.0,Octubre,75,Facultad de Medicina,León,0.0,21.595658695325145,37.63385724838408,0.031438723416453575,0.017758171334599587,0.051662659558155855,
2019.0,10.0,Octubre,77,Cruz roja,Salamanca,0.0,24.41572460894016,40.704307338012775,0.03399911064045064,0.015337614742620779,0.0224186512007606,0.9704712249295108
2019.0,10.0,Octubre,78,DIF,Salamanca,0.0,19.59248886874518,44.22823803601267,0.031881965958444884,0.013894411682835492,0.022737217779640842,0.8322354024586768
2019.0,10.0,Octubre,82,Centro de Salud,Atitalaquia,13.0,14.58125,69.413990118716,0.024452788569188675,0.01191360695692927,0.02145752660677281,0.8371179457276425
2019.0,10.0,Octubre,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,88.29166666666667,200.8631422924901,0.0342760109406081,0.009204949494949476,0.01673387313258633,0.7330977850588263
2019.0,10.0,Octubre,85,Hospital,Huichapan,13.0,18.011302233151458,25.18770607509847,0.03586619778276689,0.00766897921231685,0.013593042613985326,0.3984847771432496
2019.0,10.0,Octubre,87,Primaria Melchor Ocampo,Tepeji,0.0,4.662025620195665,34.694672849127876,0.031733026783456734,0.013790685976627819,0.024524181728715535,0.7101104539389292
2019.0,10.0,Octubre,92,Jardín del Maestro,Pachuca,13.0,14.296142155920295,31.84136098791028,0.03495479815503766,0.01132597866290201,0.05842705977443144,0.7967908249760742
2019.0,10.0,Octubre,93,Museo del Rehilete,Pachuca,13.0,21.67556735241949,32.95758263528566,0.03328171067227057,0.005088517937797951,0.012375475571973141,0.4719801894362012
2019.0,10.0,Octubre,102,Centro,Guadalajara,0.0,17.52014318181818,39.45092634297521,0.030239285537190064,0.014635619242424201,0.02490315981404956,1.1196284217171717
2019.0,10.0,Octubre,103,Las Águilas,Guadalajara,0.0,0.0,31.15283579051383,0.03930932857142854,0.008449989149015201,0.012559778446674056,0.8934812284889023
2019.0,10.0,Octubre,106,Miravalle,Guadalajara,0.0,22.49954608695652,49.58497891304348,0.0347614495929924,0.01380795874999997,0.02232244333333331,0.6281841885897436
2019.0,10.0,Octubre,109,Tlaquepaque,Guadalajara,0.0,3.0,58.637011670090786,0.03996599489940159,0.01030258138333332,0.014658336743086958,1.3737777458397546
2019.0,10.0,Octubre,123,Ceboruco,Toluca,0.0,25.958333333333332,41.103896103896105,0.03431723484848479,0.017876488095238043,0.03483779761904759,0.7838570350241546
2019.0,10.0,Octubre,125,Metepec,Toluca,0.0,28.527777777777775,48.107545986622064,0.03613186209925338,0.017641153381642478,0.02779166666666662,0.7282361111111112
2019.0,10.0,Octubre,126,Oxtotitlán,Toluca,0.0,25.540458937198068,50.13617149758454,0.034123298199385116,0.017438233264320185,0.03301477311939263,1.2324641963109355
2019.0,10.0,Octubre,128,San Mateo Atenco,Toluca,0.0,32.38095238095239,53.8993271221532,0.031199275362318795,0.019583799956082514,0.03532409694773823,0.8430467446201142
2019.0,10.0,Octubre,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,17.840417595689335,,,0.008156267217630828,0.010551928374655616,
2019.0,10.0,Octubre,134,Cuernavaca 01,Cuernavaca,17.0,28.492583993308077,42.36425736458333,0.03215839452159087,0.01144655404936866,,0.8450204673926768
2019.0,10.0,Octubre,136,Tecnológico de Tepic,Tepic,18.0,20.21212121212121,93.62387265512267,0.021530582611832577,0.0058096974206348975,0.010485795454545433,0.5926965277777777
2019.0,10.0,Octubre,137,Primaria Julián Gascón Mercado,Tepic,0.0,14.329545454545455,41.67897727272727,0.024272749554367156,0.012961190268065241,0.02078866305599855,0.6688724747474747
2019.0,10.0,Octubre,139,Santa Catarina,Monterrey,19.0,23.233112673743538,52.93953804347826,0.017616924826063817,0.003348863636363636,0.015188960375816962,1.0599618055555555
2019.0,10.0,Octubre,140,San Bernabé,Monterrey,19.0,25.232983091787435,66.47097826086956,0.007,,,
2019.0,10.0,Octubre,141,Obispado,Monterrey,19.0,25.382485972254514,45.06167874396135,0.021173560135516613,0.010085792186879099,0.017392190016103024,1.55768961352657
2019.0,10.0,Octubre,142,San Nicolás,Monterrey,19.0,21.9054683747412,54.96663647342995,0.010723008000453609,0.01133453039713906,0.01095001242236022,0.6120982927097057
2019.0,10.0,Octubre,143,La Pastora,Monterrey,19.0,16.593083930406326,37.21494565217391,0.027328996486605125,0.0,0.0,1.3282272452788757
2019.0,10.0,Octubre,145,García,Monterrey,19.0,27.923465397669368,58.41584321475626,,0.0008646729196728999,0.001619468771259,0.9828738471673254
2019.0,10.0,Octubre,146,Apodaca,Monterrey,19.0,22.746020172220707,57.16502345782237,,0.00174166666666665,0.000462499999999975,1.4216409136118215
2019.0,10.0,Octubre,147,Juárez,Monterrey,19.0,18.76799981884058,45.88257527602494,,0.005911237758506628,0.08274339786153691,1.550402097902098
2019.0,10.0,Octubre,148,San Pedro,Monterrey,19.0,22.248606137379017,60.85573122529644,0.025358885438233236,0.012251027902102826,0.019884692028985466,1.5288569703243615
2019.0,10.0,Octubre,160,CEDART,Oaxaca,20.0,12.188552188552187,34.936868686868685,0.04071041666666662,0.022857870370370334,0.026875462962962945,1.4398569023569021
2019.0,10.0,Octubre,161,Agua Santa,Puebla,21.0,16.99578517214296,37.93727918391184,0.005828399072727,0.014947903473126916,0.031105971983875345,0.6364787433455533
2019.0,10.0,Octubre,162,Las Ninfas,Puebla,21.0,19.992137525448022,53.8272569389595,0.022885293918067807,0.015662567204949317,0.03331270159354997,3.0126495522896137
2019.0,10.0,Octubre,163,Benemérito Instituto Normal del Estado,Puebla,0.0,9.024282380123365,24.848096542403393,0.023481347605859376,0.009109264893261367,0.015907973555451066,0.9565226109107444
2019.0,10.0,Octubre,220,Palacio de Gobierno,Tlaxcala,29.0,24.0,24.625,0.5829266666666667,3.2833433333333333,5.073240833333334,1.2176628787878787
2019.0,10.0,Octubre,234,Tecnológico,Minatitlán,30.0,45.94517195767195,50.13214285714286,0.022431951754385938,0.00573555952380949,0.0131286205605988,0.5879438405797102
2019.0,10.0,Octubre,241,Ajusco,Valle de México,9.0,14.537957211870253,,0.035926510167464086,,,
2019.0,10.0,Octubre,242,Ajusco Medio,Valle de México,9.0,18.21349862258953,32.347865013774104,0.0381601275917065,0.012743736407133492,0.016565648107872945,0.48571806582572136
2019.0,10.0,Octubre,244,Camarones,Valle de México,9.0,26.109560276679844,49.063292082313815,0.03470846624136093,0.030638141281233332,0.05811099481658688,0.8486210792131844
2019.0,10.0,Octubre,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,19.965636588176633,,0.03512265132528287,0.019913745106568046,0.028193015079019834,0.48146464646464643
2019.0,10.0,Octubre,251,Hospital General de México,Valle de México,9.0,25.17386708701926,42.23982448710709,0.033147933884297494,0.025160778236914552,0.03677992424242418,0.7405601469237832
2019.0,10.0,Octubre,256,Merced,Valle de México,9.0,23.2327190654203,45.414359539669135,0.032119076964916705,0.029305878134202747,0.0484006492744988,0.7599679924166274
2019.0,10.0,Octubre,258,Nezahualcóyotl,Valle de México,15.0,29.154978354978358,,0.036209411779538625,0.02140139120033282,0.03369921338672765,0.6680630047090417
2019.0,10.0,Octubre,260,San Agustín,Valle de México,15.0,21.402083333333334,53.06458333333333,0.03182142857142852,0.022845643939393902,0.03651458333333329,0.8287337662337663
2019.0,10.0,Octubre,262,Santa Fe,Valle de México,9.0,21.027823691460057,36.12279614325069,0.03250584312019716,0.019862412746742844,0.026190878539323482,0.5322016818906771
2019.0,10.0,Octubre,263,Miguel Hidalgo,Valle de México,9.0,20.937426900584796,33.76166666666666,0.030590754031543464,0.0241541982323232,0.03899097222222216,0.6201174020910863
2019.0,10.0,Octubre,266,Tlalnepantla,Valle de México,15.0,25.607851239669422,51.69331955922865,0.029199934653553042,0.029103949583554802,0.04929470472266522,0.8809698963317385
2019.0,10.0,Octubre,268,UAM Iztapalapa,Valle de México,9.0,23.04541910331384,44.299338624338624,0.03289736399078499,0.0233747917774233,0.0330637604111288,0.5596929824561403
2019.0,10.0,Octubre,269,UAM Xochimilco,Valle de México,9.0,19.584734570156563,,0.03269459399036573,0.016910030758714938,0.02326208600012424,0.6714428685349738
2019.0,10.0,Octubre,271,Xalostoc,Valle de México,15.0,24.506300013118196,64.13302833530106,0.030321393445735517,0.02785326953748003,0.050295276931999394,0.9103276787008845
2019.0,10.0,Octubre,291,Universidad Veracruzana,Poza Rica,0.0,100.30208333333333,114.84027777777777,0.01750451388888885,0.016756439393939372,0.026977663170163146,0.4433263888888889
2019.0,10.0,Octubre,292,Tulancingo,Tulancingo,13.0,15.361037728488185,31.600194865168692,0.030036495244751184,0.01290781828269725,0.019055290791577435,0.7388700052034199
2019.0,10.0,Octubre,293,Protección Civil,Guerrero,0.0,20.7653564257557,0.7626793229166666,0.022436415441336163,2.7981953780861574e-05,0.00030814512847220896,0.010101462717013825
2019.0,10.0,Octubre,297,Casa Hogar,Oaxaca,20.0,9.194736842105263,42.66266233766233,0.01106706140350872,0.00883749999999996,0.019442499999999963,0.817125
2019.0,10.0,Octubre,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,17.04206349206349,29.09087301587301,0.03806355072463764,,,0.3327440476190476
2019.0,10.0,Octubre,302,Gustavo A. Madero,Valle de México,9.0,23.42602343308865,43.45060504109417,0.03737175304725356,0.022154221804236058,,
2019.0,10.0,Octubre,304,Finanzas,Saltillo,5.0,17.30312266233766,89.57368598484848,0.027059069009316726,0.015522247210144871,0.023906631811594158,0.6442317737520129
2019.0,10.0,Octubre,305,Jurisdicción Sanitaria,Monclova,5.0,135.11723286458334,130.3402548611111,0.03321345972222218,0.00741083176328499,0.009024634400161012,0.35834923233465604
2019.0,10.0,Octubre,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,200.63254239640972,237.14274583333335,0.018709956441223776,0.003878473635265655,0.0046748684480676,
2019.0,10.0,Octubre,352,Presidencia Municipal,San Miguel de Allende,0.0,13.91956563337925,,,,,
2019.0,10.0,Octubre,356,Presidencia Municipal,Abasolo,0.0,15.129684891266596,,,,,
2019.0,10.0,Octubre,358,Presidencia Municipal,San Luis de la Paz,0.0,12.616233952514273,,,,,
2019.0,10.0,Octubre,359,Universidad Gto Sede Belen,Guanajuato,0.0,12.18621899928242,,,,,
2019.0,10.0,Octubre,388,Palacio Municipal,Morelia,0.0,22.557239057239055,,0.030870833333333292,0.010399305555555525,0.014010416666666616,
2019.0,10.0,Octubre,424,Cadereyta,Monterrey,19.0,19.24703734671126,52.20093599033817,0.023584390096618325,0.006531944444444409,0.011774335748792253,1.1605193236714977
2019.0,10.0,Octubre,425,Universidad,Monterrey,0.0,24.939201826881252,59.70384177745837,0.0175031746031746,0.009160050322061178,0.019761596467391274,1.1410935441370222
2019.0,10.0,Octubre,426,Pueblo Serena,Monterrey,19.0,16.249334276622605,41.027146464646464,0.0486818181818181,,0.0005,1.18
2019.0,11.0,Noviembre,32,Secretaría de Medio Ambiente,Aguascalientes,0.0,191.89765550971177,32.78690727098997,8.541550088009155,0.0157307149585921,0.04927095734989645,
2019.0,11.0,Noviembre,33,Centro,Aguascalientes,1.0,142.87739184644215,72.95879210658622,,13.285232536231883,22.741206149068322,0.5309464975296443
2019.0,11.0,Noviembre,53,SUR,Chihuahua,8.0,74.57042124542124,183.46085164835162,0.03252913461538459,0.01144791666666663,0.01974455586080581,0.7411666666666668
2019.0,11.0,Noviembre,56,CONALEP,Torreón,5.0,19.848178557312252,,0.0116981352083333,,0.004421555437908466,18.741635416666664
2019.0,11.0,Noviembre,59,IPN,Durango,10.0,21.417115363864205,73.05106338995215,2.755550695884799,,,1.788030969851577
2019.0,11.0,Noviembre,60,SRNyMA,Durango,10.0,17.447691071428572,28.93817113017598,0.010799714824872055,0.0328865055813234,0.4200763613167387,1.0912311968755881
2019.0,11.0,Noviembre,68,Policía,Celaya,0.0,17.4043811925887,53.18838852813853,0.03835037428111339,0.01338668052237611,0.03105180833659089,1.0226063624781017
2019.0,11.0,Noviembre,70,San Juanico,Celaya,0.0,21.299175077639752,75.45636363861504,0.03683907290872102,0.018036073741891527,0.03552982487660037,1.4679698963317385
2019.0,11.0,Noviembre,72,Bomberos,Irapuato,0.0,17.56788807943028,55.68504703255918,0.03737055887591454,0.01571061751932508,0.030772257514043486,1.0613434841657348
2019.0,11.0,Noviembre,73,Teódula,Irapuato,0.0,17.192076794139226,54.51095480483706,0.04992484813896476,0.01468723507141938,0.023693954848401488,0.7272363236040068
2019.0,11.0,Noviembre,74,CICEG - Bomberos,León,0.0,22.05145650667911,59.046549819274766,0.027158878521524987,,,1.2620298380764163
2019.0,11.0,Noviembre,75,Facultad de Medicina,León,0.0,18.388497971544563,46.32535596674279,0.029447732110442285,0.01724275944536755,0.05075151781870864,
2019.0,11.0,Noviembre,77,Cruz roja,Salamanca,0.0,22.467540630216874,41.99236336184311,0.033031429268220724,0.015442456616020287,0.025606276062016414,0.9898578592254754
2019.0,11.0,Noviembre,78,DIF,Salamanca,0.0,20.597833384550082,44.204425948065676,0.032780120573626365,0.013363333893635457,0.022145363256177806,0.8027819804155687
2019.0,11.0,Noviembre,82,Centro de Salud,Atitalaquia,13.0,16.31875,67.77697556753363,0.02338973622927445,0.009470699060168265,0.017822933029275283,0.8287317408464636
2019.0,11.0,Noviembre,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,76.91666666666667,243.52083333333334,0.03446734848484846,0.009268484848484809,0.020703837285902464,0.6909179841897234
2019.0,11.0,Noviembre,85,Hospital,Huichapan,13.0,18.67421032357473,28.958878290112672,0.03425093416088212,0.006788471997237249,0.011394867334211835,0.37847270947342965
2019.0,11.0,Noviembre,87,Primaria Melchor Ocampo,Tepeji,0.0,26.684863104988267,32.69516664530798,0.026774052002542438,0.014027002180272764,0.02457995744586521,0.6787077995005987
2019.0,11.0,Noviembre,92,Jardín del Maestro,Pachuca,13.0,17.064350019290124,34.892135690731166,0.033671042625190536,0.011277933045839657,0.08989896741053088,0.7918525120831647
2019.0,11.0,Noviembre,93,Museo del Rehilete,Pachuca,13.0,21.048873319512104,33.80469837253349,0.036005204617998984,0.004486893650986431,0.010342879182382475,0.4810770608032458
2019.0,11.0,Noviembre,102,Centro,Guadalajara,0.0,16.641880675818747,32.72803274456522,0.025877226741600756,0.013043569261089108,0.025312643608366242,1.202353070652174
2019.0,11.0,Noviembre,103,Las Águilas,Guadalajara,0.0,0.0,30.78927392857143,0.035146939393939355,0.007683659420289811,0.011671584057970977,0.9223807509881422
2019.0,11.0,Noviembre,106,Miravalle,Guadalajara,0.0,20.637352083333333,51.377420915217385,0.029116167397342962,0.01336928999999997,0.02401517791666661,0.7129559914130434
2019.0,11.0,Noviembre,109,Tlaquepaque,Guadalajara,0.0,3.0,55.422765307735744,0.03447147425694442,0.033580379782294945,0.04089205537518035,0.8744415026821005
2019.0,11.0,Noviembre,123,Ceboruco,Toluca,0.0,26.44751082251082,41.3051948051948,0.035392361111111076,0.018354770531400926,0.037441878019323624,0.8434719634230503
2019.0,11.0,Noviembre,125,Metepec,Toluca,0.0,29.97937252964427,54.343036341677646,0.03719439460393404,0.01968110380116955,0.03558570906432746,0.8181176900584796
2019.0,11.0,Noviembre,126,Oxtotitlán,Toluca,0.0,27.74622584541063,54.333031400966185,0.03525528381642507,0.01672090665976531,0.031089026915113834,1.7792958498023714
2019.0,11.0,Noviembre,128,San Mateo Atenco,Toluca,0.0,31.923395445134577,51.687229437229426,0.031652777777777745,0.020166666666666624,0.03858680555555551,0.8937847222222222
2019.0,11.0,Noviembre,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,19.016901154401154,,,0.008676136363636346,0.012053719008264428,
2019.0,11.0,Noviembre,134,Cuernavaca 01,Cuernavaca,17.0,23.5244115844697,44.59493451388889,0.03228960162499995,0.01283277896527775,,0.8953869694444444
2019.0,11.0,Noviembre,136,Tecnológico de Tepic,Tepic,18.0,13.649305555555555,56.30139712340799,0.020340624999999966,0.005771006944444425,0.011047032828282809,0.4554997814685315
2019.0,11.0,Noviembre,137,Primaria Julián Gascón Mercado,Tepic,0.0,13.85844861660079,43.81944444444445,0.02384047865013771,0.011610970568783033,0.020062528005620067,0.6578276515151515
2019.0,11.0,Noviembre,139,Santa Catarina,Monterrey,19.0,29.241335446859903,69.00084632557459,0.01698334133258044,0.00317681818181818,0.0204974206349206,1.0696685213940649
2019.0,11.0,Noviembre,140,San Bernabé,Monterrey,19.0,29.080828229339097,84.35711932994542,0.0077391304347826,0.0142,0.0138,0.1
2019.0,11.0,Noviembre,141,Obispado,Monterrey,19.0,31.204619883739444,64.50617667356798,0.020221925331397345,0.010842840848094445,0.019543731884057933,1.6845471014492754
2019.0,11.0,Noviembre,142,San Nicolás,Monterrey,19.0,21.537478015769846,60.75135869565218,0.009117859060873725,0.0140363636363636,0.013560194805194749,0.582009448707019
2019.0,11.0,Noviembre,143,La Pastora,Monterrey,19.0,20.055480611545725,55.90660447644143,0.023798975067224448,0.0,0.0,1.3766218202087765
2019.0,11.0,Noviembre,145,García,Monterrey,19.0,29.96398883399209,69.65687293602313,0.0035454545454545,0.0012309829260650999,0.0017990155494015374,0.977180949814349
2019.0,11.0,Noviembre,146,Apodaca,Monterrey,19.0,21.90601307982685,67.06749952945604,,0.0018,0.0005333333333333333,1.4011584595959599
2019.0,11.0,Noviembre,147,Juárez,Monterrey,19.0,18.528961196084193,50.7473264298207,,0.0063357561556090574,0.08357700216450215,2.6494856459330145
2019.0,11.0,Noviembre,148,San Pedro,Monterrey,19.0,24.097866644461913,72.70027059293365,0.021480998168498123,0.011557269119769084,0.01981999909812404,1.5857953042328041
2019.0,11.0,Noviembre,160,CEDART,Oaxaca,20.0,11.83068783068783,38.407407407407405,0.03944652777777773,0.026050661375661345,0.03074074074074071,1.4412698412698413
2019.0,11.0,Noviembre,161,Agua Santa,Puebla,21.0,17.791176496085185,43.40244067614897,0.012345129856810026,0.016399448691238935,0.028390527214667127,0.7945583888329705
2019.0,11.0,Noviembre,162,Las Ninfas,Puebla,21.0,22.530008220272432,54.91712489203173,0.02422006673612884,0.01634126189804136,0.033607070475152066,9.222233403371947
2019.0,11.0,Noviembre,163,Benemérito Instituto Normal del Estado,Puebla,0.0,14.476434260957628,38.24822399052828,0.027562467266894673,0.005810759636774067,0.01460757720728445,1.1541135654930934
2019.0,11.0,Noviembre,220,Palacio de Gobierno,Tlaxcala,29.0,22.499094202898554,25.261363636363637,0.5859050378787879,3.2185091666666663,4.270853333333333,1.2434342286501376
2019.0,11.0,Noviembre,234,Tecnológico,Minatitlán,30.0,68.16944444444445,47.18511904761905,0.019822058823529373,0.006006522325590509,0.010823511904761865,0.8803343214756257
2019.0,11.0,Noviembre,241,Ajusco,Valle de México,9.0,13.63447204968944,,0.037614365377244385,,,
2019.0,11.0,Noviembre,242,Ajusco Medio,Valle de México,9.0,23.11185032289671,38.78838895658117,0.03946345782710456,0.0146074597876293,0.017841955769769328,0.5395857074414386
2019.0,11.0,Noviembre,244,Camarones,Valle de México,9.0,31.653662460727677,58.05507204148508,0.0400454545454545,0.027086052836052782,0.04789597902097898,0.7790938228438229
2019.0,11.0,Noviembre,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,24.011084354690492,,0.03745337222475376,0.02146576668945086,0.03071678939083241,0.5374584015134254
2019.0,11.0,Noviembre,251,Hospital General de México,Valle de México,9.0,25.617079889807158,42.11700609996064,0.03550340468940943,0.02618363315313071,0.03731223720458167,0.7603093477495392
2019.0,11.0,Noviembre,256,Merced,Valle de México,9.0,25.668656283330193,50.974417309743394,0.032794145174365366,0.031125106604095544,0.049175852067286405,0.8270182395442432
2019.0,11.0,Noviembre,258,Nezahualcóyotl,Valle de México,15.0,32.103217967028705,,0.037852271200357286,0.02328507391731072,0.03589295178505699,0.7464568392798058
2019.0,11.0,Noviembre,260,San Agustín,Valle de México,15.0,28.46456339712919,67.25808840282525,0.033685499916749885,0.025526695134575526,0.03945619588744585,0.9680751811594203
2019.0,11.0,Noviembre,262,Santa Fe,Valle de México,9.0,23.924560638030574,41.55490786344229,0.03152857142857138,0.02123983315502188,0.02983330336711339,0.5738389609489047
2019.0,11.0,Noviembre,263,Miguel Hidalgo,Valle de México,9.0,25.69122807017544,40.48504784688995,0.03268246136173763,0.027600745471633575,0.04770935150375938,0.6960037404116352
2019.0,11.0,Noviembre,266,Tlalnepantla,Valle de México,15.0,24.34704819291788,50.36374175594553,0.02796350487962326,0.02868933816548944,0.050083529135338305,0.8574074649433502
2019.0,11.0,Noviembre,268,UAM Iztapalapa,Valle de México,9.0,27.681618819776716,48.24957174079981,0.031069688109161733,0.024440231259968057,0.03676027822080451,0.5868129129642288
2019.0,11.0,Noviembre,269,UAM Xochimilco,Valle de México,9.0,20.47657903725791,,0.03781671365914782,0.016720787505954928,0.0234075364029909,0.726169400774664
2019.0,11.0,Noviembre,271,Xalostoc,Valle de México,15.0,25.328832972582973,68.216829004329,0.029398042880608627,0.029794617742703835,0.058589007815682416,0.9469918590643576
2019.0,11.0,Noviembre,291,Universidad Veracruzana,Poza Rica,0.0,100.53037714097496,115.72581704728442,0.018999565883995217,0.017941578282828257,0.031242907255787652,0.45361753495095886
2019.0,11.0,Noviembre,292,Tulancingo,Tulancingo,13.0,16.300853601802455,32.286369804819024,0.03070655191598369,0.012114828635981892,0.016865317552000752,0.7296954676328121
2019.0,11.0,Noviembre,293,Protección Civil,Guerrero,0.0,19.054877267996794,0.7322376197916667,0.022390414872529612,0.00027549492554006667,0.0009355998440585666,0.023545295934535478
2019.0,11.0,Noviembre,297,Casa Hogar,Oaxaca,20.0,8.375,42.70833333333333,0.01212466666666662,0.007614166666666619,0.015212499999999962,0.6861666666666667
2019.0,11.0,Noviembre,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,16.524757033248083,30.795669224211423,0.03908426495531755,,,0.3692116688780775
2019.0,11.0,Noviembre,302,Gustavo A. Madero,Valle de México,9.0,25.479617604617605,46.26709054834055,0.03789464763177993,0.023150042087542056,,
2019.0,11.0,Noviembre,304,Finanzas,Saltillo,5.0,31.89938586805556,46.204446527777776,0.024693703401170764,0.013956044096598353,0.018711420568181772,0.43612620380434775
2019.0,11.0,Noviembre,305,Jurisdicción Sanitaria,Monclova,5.0,222.16129300699302,211.1691267094017,0.029452020944816,0.0067888251269664,0.008313321969837688,0.3071557972222222
2019.0,11.0,Noviembre,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,198.74150724296067,272.40682744047615,0.017838877067669144,0.0043169318598579335,0.006081916470690577,
2019.0,11.0,Noviembre,352,Presidencia Municipal,San Miguel de Allende,0.0,14.635821292730553,,,,,
2019.0,11.0,Noviembre,356,Presidencia Municipal,Abasolo,0.0,11.46436741059508,,,,,
2019.0,11.0,Noviembre,358,Presidencia Municipal,San Luis de la Paz,0.0,12.461537735013174,,,,,
2019.0,11.0,Noviembre,359,Universidad Gto Sede Belen,Guanajuato,0.0,13.402735860487743,,,,,
2019.0,11.0,Noviembre,388,Palacio Municipal,Morelia,0.0,17.248903508771928,,0.029016666666666628,0.010440972222222183,0.0142881944444444,
2019.0,11.0,Noviembre,424,Cadereyta,Monterrey,19.0,20.39146056841709,60.38521080368906,0.023532210693895435,0.005730104029424642,0.00978093846069386,1.1395959595959597
2019.0,11.0,Noviembre,425,Universidad,Monterrey,0.0,24.87682321746395,62.8057894016392,0.018408119658119632,0.011013710363710322,0.02171864799304905,1.1339824487107095
2019.0,11.0,Noviembre,426,Pueblo Serena,Monterrey,19.0,15.921099235692537,53.9971728151076,0.022125,0.0,0.0005,1.2707518115942027
2019.0,12.0,Diciembre,32,Secretaría de Medio Ambiente,Aguascalientes,0.0,199.07125119047618,38.924067083333334,7.18246916173913,0.014503863954352214,0.04629541209545599,
2019.0,12.0,Diciembre,33,Centro,Aguascalientes,1.0,47.843853667122346,53.41153381642513,30.575041501976287,13.439021295474712,18.814930986887507,0.4149672040547444
2019.0,12.0,Diciembre,53,SUR,Chihuahua,8.0,18.095833333333335,43.46535087719298,0.03072733475101891,0.011578333333333291,0.018900382659547372,0.726938596491228
2019.0,12.0,Diciembre,56,CONALEP,Torreón,5.0,20.50883166401001,,0.01279377760416665,,0.005404012708333301,18.711166666666667
2019.0,12.0,Diciembre,59,IPN,Durango,10.0,20.559877056277056,76.13566465367965,2.518399614219577,,,1.9058049791666667
2019.0,12.0,Diciembre,60,SRNyMA,Durango,10.0,42.87869834582085,33.69535861904762,0.010603727874813028,0.017844212823842777,0.0614477780425824,1.004040457427222
2019.0,12.0,Diciembre,68,Policía,Celaya,0.0,17.784290897533687,49.83010096618358,0.0349309904067852,0.013776171497584519,0.02814136485507242,1.0779232420826623
2019.0,12.0,Diciembre,70,San Juanico,Celaya,0.0,19.393053506728776,73.96429698167445,0.03623857824623038,0.015999114474787364,0.03345082375134744,1.406170256916996
2019.0,12.0,Diciembre,72,Bomberos,Irapuato,0.0,14.429669773572936,51.702783618555365,0.04216631527313263,0.011337335079281691,0.02169728454351967,1.110898097826087
2019.0,12.0,Diciembre,73,Teódula,Irapuato,0.0,18.196889393234784,52.82275446849406,0.04963097075632455,0.013895787077658362,0.02417451530018948,0.7378483612159579
2019.0,12.0,Diciembre,74,CICEG - Bomberos,León,0.0,21.465377309980237,48.94766123935664,0.0273851153350725,,,1.0231245237297528
2019.0,12.0,Diciembre,75,Facultad de Medicina,León,0.0,18.51614447037748,41.23985390174572,0.026942788182751382,0.015260904336552425,0.04875628080548945,
2019.0,12.0,Diciembre,77,Cruz roja,Salamanca,0.0,20.359207099857723,40.45467775432541,0.03277642523811246,0.013320773620755075,0.020571731485441325,0.9049066332902002
2019.0,12.0,Diciembre,78,DIF,Salamanca,0.0,18.72848610876719,43.15606238781282,0.03156771868875843,0.011308628986696816,0.017974704432890225,0.803475782682885
2019.0,12.0,Diciembre,82,Centro de Salud,Atitalaquia,13.0,14.479166666666666,70.25297761413741,0.023669894982446937,0.00941311716925939,0.019327006920019024,0.8704949739285176
2019.0,12.0,Diciembre,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,83.20833333333333,247.66503623188405,0.03391757246376807,0.00785136685777985,0.014752278794813063,0.6502784090909091
